809224, 22, 0.093490, 0.000000, 12
1659716, 23, 0.187177, 0.000000, 15
56332, 17, 0.014389, 0.000000, 13
3832745, 25, 0.421744, 0.000000, 17
20305, 16, 0.006554, 0.000000, 10
572929, 22, 0.066633, 0.000000, 12
840836, 22, 0.097009, 0.000000, 14
336804, 21, 0.044391, 0.000000, 11
48030, 17, 0.012779, 0.000000, 7
523656, 21, 0.063656, 0.000000, 13
1183127, 23, 0.134581, 0.000000, 15
1229083, 23, 0.140096, 0.000000, 11
144153, 19, 0.023022, 0.000000, 13
726908, 22, 0.086054, 0.000000, 14
119854, 19, 0.021402, 0.000000, 13
746437, 22, 0.088158, 0.000000, 10
201422, 20, 0.028986, 0.000000, 10
463439, 21, 0.058878, 0.000000, 19
880730, 22, 0.101454, 0.000000, 18
529433, 22, 0.065272, 0.000000, 16
25389, 16, 0.008218, 0.000000, 14
18803, 16, 0.002009, 0.000000, 10
3233556, 25, 0.355817, 0.000000, 15
559966, 22, 0.068871, 0.000000, 14
1161412, 23, 0.131897, 0.000000, 13
3012022, 25, 0.333418, 0.000000, 15
533665, 21, 0.061244, 0.000000, 15
6472, 13, 0.002109, 0.000000, 7
1258485, 23, 0.142928, 0.000000, 13
1506581, 24, 0.168847, 0.000000, 16
2082556, 24, 0.233126, 0.000000, 14
28816, 16, 0.008201, 0.000000, 12
57963, 18, 0.013647, 0.000000, 16
1339032, 23, 0.151995, 0.000000, 13
5227219, 26, 0.566654, 0.000000, 14
10582097, 27, 1.137513, 0.000000, 17
618550, 22, 0.072043, 0.000000, 14
5647709, 26, 0.612767, 0.000000, 14
707091, 22, 0.080062, 0.000000, 12
3906491, 25, 0.426224, 0.000000, 13
13166, 14, 0.004300, 0.000000, 8
4826279, 25, 0.524708, 0.000000, 19
445186, 21, 0.055067, 0.000000, 11
5301125, 26, 0.574304, 0.000000, 16
1521264, 24, 0.173456, 0.000000, 14
2550556, 24, 0.281602, 0.000000, 20
60744, 18, 0.014798, 0.000000, 14
1071876, 23, 0.121813, 0.000000, 15
542261, 21, 0.065727, 0.000000, 11
13426501, 28, 1.449205, 0.000000, 16
323493, 20, 0.043546, 0.000000, 12
9617303, 27, 1.037664, 0.000000, 15
160297, 19, 0.024305, 0.000000, 11
5150682, 26, 0.557486, 0.000000, 16
86884, 18, 0.017149, 0.000000, 12
2296791, 24, 0.253617, 0.000000, 16
60654, 18, 0.014504, 0.000000, 8
1715624, 24, 0.192107, 0.000000, 12
1336827, 23, 0.148172, 0.000000, 17
2536222, 24, 0.281388, 0.000000, 16
15171649, 27, 1.645870, 0.000000, 19
3587527, 25, 0.391643, 0.000000, 13
344582, 21, 0.044340, 0.000000, 15
599226, 22, 0.068823, 0.000000, 18
15073854, 28, 1.622801, 0.000000, 14
277227, 20, 0.037411, 0.000000, 16
10843669, 27, 1.172721, 0.000000, 17
10295974, 27, 1.112302, 0.000000, 15
4095213, 25, 0.446836, 0.000000, 19
1665813, 24, 0.189115, 0.000000, 10
1583030, 24, 0.177135, 0.000000, 16
792904, 22, 0.088168, 0.000000, 16
12496979, 27, 1.353030, 0.000000, 15
5225955, 26, 0.571570, 0.000000, 18
4088312, 25, 0.446843, 0.000000, 11
4873453, 26, 0.533006, 0.000000, 20
214527, 20, 0.031879, 0.000000, 14
5735592, 26, 0.617567, 0.000000, 16
28881, 16, 0.009448, 0.000000, 10
10128430, 27, 1.086350, 0.000000, 17
110829, 19, 0.017260, 0.000000, 11
3745531, 25, 0.408411, 0.000000, 21
12608, 15, 0.004113, 0.000000, 11
42323, 17, 0.012899, 0.000000, 13
15054, 15, 0.004904, 0.000000, 7
3814064, 25, 0.414993, 0.000000, 17
51080, 17, 0.012424, 0.000000, 11
10083429, 27, 1.086175, 0.000000, 17
216000, 20, 0.030836, 0.000000, 8
269408, 20, 0.037076, 0.000000, 12
9608157, 27, 1.034826, 0.000000, 21
4963354, 26, 0.535250, 0.000000, 18
761900, 22, 0.089789, 0.000000, 12
779904, 22, 0.092786, 0.000000, 14
713444, 22, 0.084985, 0.000000, 12
156601, 19, 0.024290, 0.000000, 17
197513, 20, 0.025593, 0.000000, 8
365116, 21, 0.044826, 0.000000, 9
1905883, 24, 0.212574, 0.000000, 14
3411288, 25, 0.372781, 0.000000, 13
