70436, 22, 0.035598, 0.000000, 12
98412, 23, 0.051761, 0.000000, 15
11718, 17, 0.011697, 0.000000, 13
134664, 25, 0.063168, 0.000000, 17
5209, 16, 0.006313, 0.000000, 10
59830, 22, 0.029695, 0.000000, 12
71614, 22, 0.037376, 0.000000, 14
42704, 21, 0.023218, 0.000000, 11
10486, 17, 0.008903, 0.000000, 7
55230, 21, 0.029673, 0.000000, 13
86288, 23, 0.047647, 0.000000, 15
87902, 23, 0.046050, 0.000000, 11
24271, 19, 0.017466, 0.000000, 13
67445, 22, 0.034343, 0.000000, 14
21294, 19, 0.016634, 0.000000, 13
67976, 22, 0.034776, 0.000000, 10
30932, 20, 0.020755, 0.000000, 10
51926, 21, 0.026281, 0.000000, 19
74010, 22, 0.037466, 0.000000, 18
57200, 22, 0.029878, 0.000000, 16
6175, 16, 0.007489, 0.000000, 14
4890, 16, 0.003975, 0.000000, 10
128087, 25, 0.061845, 0.000000, 15
59140, 22, 0.030500, 0.000000, 14
86044, 23, 0.047345, 0.000000, 13
124428, 25, 0.060306, 0.000000, 15
55828, 21, 0.031755, 0.000000, 15
1904, 13, 0.002072, 0.000000, 7
89286, 23, 0.045902, 0.000000, 13
96167, 24, 0.049178, 0.000000, 16
108997, 24, 0.048389, 0.000000, 14
6800, 16, 0.008298, 0.000000, 12
12237, 18, 0.011079, 0.000000, 16
91221, 23, 0.047189, 0.000000, 13
146642, 26, 0.069956, 0.000000, 14
166169, 27, 0.077464, 0.000000, 17
61999, 22, 0.033531, 0.000000, 14
149038, 26, 0.065844, 0.000000, 14
66394, 22, 0.031650, 0.000000, 12
134964, 25, 0.064616, 0.000000, 13
3528, 14, 0.003950, 0.000000, 8
141058, 25, 0.067739, 0.000000, 19
51334, 21, 0.027443, 0.000000, 11
147235, 26, 0.071666, 0.000000, 16
96629, 24, 0.050591, 0.000000, 14
117820, 24, 0.060292, 0.000000, 20
12721, 18, 0.006110, 0.000000, 14
82402, 23, 0.036890, 0.000000, 15
55950, 21, 0.023444, 0.000000, 11
170358, 28, 0.079535, 0.000000, 16
41346, 20, 0.020677, 0.000000, 12
163708, 27, 0.070878, 0.000000, 15
25948, 19, 0.017317, 0.000000, 11
146431, 26, 0.070798, 0.000000, 16
16644, 18, 0.013934, 0.000000, 12
113398, 24, 0.059004, 0.000000, 16
12763, 18, 0.010938, 0.000000, 8
102477, 24, 0.049292, 0.000000, 12
91593, 23, 0.049637, 0.000000, 17
116022, 24, 0.058465, 0.000000, 16
170975, 27, 0.079182, 0.000000, 19
132375, 25, 0.063987, 0.000000, 13
43631, 21, 0.023941, 0.000000, 15
61343, 22, 0.032618, 0.000000, 18
173107, 28, 0.079976, 0.000000, 14
37323, 20, 0.022926, 0.000000, 16
166627, 27, 0.076010, 0.000000, 17
165544, 27, 0.077340, 0.000000, 15
136365, 25, 0.062970, 0.000000, 19
101428, 24, 0.052548, 0.000000, 10
99337, 24, 0.051044, 0.000000, 16
69657, 22, 0.036998, 0.000000, 16
169153, 27, 0.079272, 0.000000, 15
146614, 26, 0.069463, 0.000000, 18
136769, 25, 0.067124, 0.000000, 11
144168, 26, 0.066649, 0.000000, 20
32178, 20, 0.020103, 0.000000, 14
149505, 26, 0.070581, 0.000000, 16
6810, 16, 0.008313, 0.000000, 10
165286, 27, 0.076405, 0.000000, 17
20088, 19, 0.013070, 0.000000, 11
134133, 25, 0.064941, 0.000000, 21
3471, 15, 0.003748, 0.000000, 11
9452, 17, 0.011010, 0.000000, 13
4001, 15, 0.003878, 0.000000, 7
134421, 25, 0.065347, 0.000000, 17
10951, 17, 0.012310, 0.000000, 11
165164, 27, 0.076295, 0.000000, 17
32194, 20, 0.018968, 0.000000, 8
37083, 20, 0.022654, 0.000000, 12
163614, 27, 0.077336, 0.000000, 21
145000, 26, 0.070136, 0.000000, 18
68791, 22, 0.033982, 0.000000, 12
69185, 22, 0.034274, 0.000000, 14
66051, 22, 0.035553, 0.000000, 12
25603, 19, 0.016689, 0.000000, 17
30499, 20, 0.019821, 0.000000, 8
45472, 21, 0.026210, 0.000000, 9
106698, 24, 0.054821, 0.000000, 14
130566, 25, 0.064330, 0.000000, 13
