186, 66, 0.000099, 7.548387, 12
475, 41, 0.000251, 6.872263, 15
216, 51, 0.000119, 7.180371, 13
268, 65, 0.000146, 7.846473, 17
43, 16, 0.000026, 5.786667, 10
311, 32, 0.000167, 6.635688, 12
246, 52, 0.000135, 7.658711, 14
55, 27, 0.000035, 6.794118, 11
64, 19, 0.000041, 6.318966, 7
517, 47, 0.000275, 6.982103, 13
167, 49, 0.000095, 7.810526, 15
149, 37, 0.000084, 7.197674, 11
127, 19, 0.000073, 6.325688, 13
201, 42, 0.000128, 6.977901, 14
134, 19, 0.000074, 6.347826, 13
259, 46, 0.000143, 7.309051, 10
131, 32, 0.000071, 6.609865, 10
26, 21, 0.000018, 10.152174, 19
201, 44, 0.000115, 7.240223, 18
504, 52, 0.000270, 6.962156, 16
465, 46, 0.000244, 6.887097, 14
55, 28, 0.000032, 6.072917, 10
415, 59, 0.000218, 7.281294, 15
373, 44, 0.000199, 6.912226, 14
373, 47, 0.000195, 6.915094, 13
125, 41, 0.000069, 7.609302, 15
381, 31, 0.000211, 6.774924, 15
122, 13, 0.000069, 5.990431, 7
492, 49, 0.000265, 7.050529, 13
129, 54, 0.000069, 7.782407, 16
319, 40, 0.000169, 6.912409, 14
216, 34, 0.000121, 7.194521, 12
24, 18, 0.000017, 9.021739, 16
120, 37, 0.000068, 7.395238, 13
596, 64, 0.000317, 7.029070, 14
443, 67, 0.000241, 7.788512, 17
79, 30, 0.000048, 7.288732, 14
341, 48, 0.000188, 6.979626, 14
380, 52, 0.000215, 7.121766, 12
213, 49, 0.000123, 7.349206, 13
286, 24, 0.000155, 6.563636, 8
462, 53, 0.000249, 7.021330, 19
195, 37, 0.000111, 6.828080, 11
483, 54, 0.000260, 7.041816, 16
504, 46, 0.000269, 7.083908, 14
152, 34, 0.000084, 7.567050, 20
20, 18, 0.000015, 7.605263, 14
192, 35, 0.000108, 7.152439, 15
251, 47, 0.000139, 7.716279, 11
413, 64, 0.000224, 7.429577, 16
83, 32, 0.000051, 7.260000, 12
323, 45, 0.000180, 6.857143, 15
93, 33, 0.000056, 6.920245, 11
170, 44, 0.000094, 8.328671, 16
127, 28, 0.000071, 7.296804, 12
69, 36, 0.000040, 7.245763, 16
160, 22, 0.000087, 6.581818, 8
155, 50, 0.000083, 7.655172, 12
391, 57, 0.000219, 7.353731, 17
172, 38, 0.000098, 7.331058, 16
122, 51, 0.000067, 7.707317, 19
159, 31, 0.000088, 6.813869, 13
116, 47, 0.000066, 7.205000, 15
479, 54, 0.000266, 7.057623, 18
182, 40, 0.000102, 7.536977, 14
225, 52, 0.000129, 7.326531, 16
532, 59, 0.000293, 7.156352, 17
242, 61, 0.000139, 7.886256, 15
182, 65, 0.000102, 7.924590, 19
477, 46, 0.000261, 6.787879, 10
485, 56, 0.000267, 7.099045, 16
123, 38, 0.000069, 7.652381, 16
442, 47, 0.000249, 7.041830, 15
367, 56, 0.000206, 7.022187, 18
497, 43, 0.000276, 6.854167, 11
376, 52, 0.000210, 7.198758, 20
367, 44, 0.000208, 6.845912, 14
491, 62, 0.000272, 7.147406, 16
379, 48, 0.000212, 6.913713, 10
385, 61, 0.000217, 7.209895, 17
440, 35, 0.000246, 6.770039, 11
244, 55, 0.000140, 7.693023, 21
76, 27, 0.000045, 5.954887, 11
19, 17, 0.000015, 7.405405, 13
451, 33, 0.000252, 6.695153, 7
537, 49, 0.000292, 7.080906, 17
106, 29, 0.000062, 6.798913, 11
280, 57, 0.000155, 7.942918, 17
184, 32, 0.000111, 6.678788, 8
51, 26, 0.000034, 6.572917, 12
530, 61, 0.000288, 7.282585, 21
386, 36, 0.000217, 6.887892, 18
198, 28, 0.000115, 7.083582, 12
89, 28, 0.000053, 9.217105, 14
499, 52, 0.000279, 6.996524, 12
247, 29, 0.000139, 6.873536, 17
118, 28, 0.000069, 8.034146, 8
78, 25, 0.000045, 5.837037, 9
200, 40, 0.000115, 7.322581, 14
398, 57, 0.000219, 7.115556, 13
