70436, 22, 0.021677, 0.000000, 12
98412, 23, 0.033032, 0.000000, 15
11718, 17, 0.003397, 0.000000, 13
134664, 25, 0.044626, 0.000000, 17
5209, 16, 0.001516, 0.000000, 10
59830, 22, 0.017524, 0.000000, 12
71614, 22, 0.021485, 0.000000, 14
42704, 21, 0.012599, 0.000000, 11
10486, 17, 0.003036, 0.000000, 7
55230, 21, 0.016844, 0.000000, 13
86288, 23, 0.030797, 0.000000, 15
87902, 23, 0.029171, 0.000000, 11
24271, 19, 0.007116, 0.000000, 13
67445, 22, 0.019808, 0.000000, 14
21294, 19, 0.006249, 0.000000, 13
67976, 22, 0.019806, 0.000000, 10
30932, 20, 0.008950, 0.000000, 10
51926, 21, 0.015526, 0.000000, 19
74010, 22, 0.022357, 0.000000, 18
57200, 22, 0.016820, 0.000000, 16
6175, 16, 0.001820, 0.000000, 14
4890, 16, 0.001453, 0.000000, 10
128087, 25, 0.048689, 0.000000, 15
59140, 22, 0.020278, 0.000000, 14
86044, 23, 0.032136, 0.000000, 13
124428, 25, 0.039716, 0.000000, 15
55828, 21, 0.017363, 0.000000, 15
1904, 13, 0.000490, 0.000000, 7
89286, 23, 0.030054, 0.000000, 13
96167, 24, 0.031364, 0.000000, 16
108997, 24, 0.034350, 0.000000, 14
6800, 16, 0.002003, 0.000000, 12
12237, 18, 0.003381, 0.000000, 16
91221, 23, 0.029498, 0.000000, 13
146642, 26, 0.045482, 0.000000, 14
166169, 27, 0.052907, 0.000000, 17
61999, 22, 0.018329, 0.000000, 14
149038, 26, 0.048415, 0.000000, 14
66394, 22, 0.019232, 0.000000, 12
134964, 25, 0.047069, 0.000000, 13
3528, 14, 0.000945, 0.000000, 8
141058, 25, 0.046329, 0.000000, 19
51334, 21, 0.015485, 0.000000, 11
147235, 26, 0.048551, 0.000000, 16
96629, 24, 0.030753, 0.000000, 14
117820, 24, 0.037909, 0.000000, 20
12721, 18, 0.003685, 0.000000, 14
82402, 23, 0.023642, 0.000000, 15
55950, 21, 0.017734, 0.000000, 11
170358, 28, 0.056148, 0.000000, 16
41346, 20, 0.013010, 0.000000, 12
163708, 27, 0.054523, 0.000000, 15
25948, 19, 0.007714, 0.000000, 11
146431, 26, 0.049229, 0.000000, 16
16644, 18, 0.004664, 0.000000, 12
113398, 24, 0.036452, 0.000000, 16
12763, 18, 0.003729, 0.000000, 8
102477, 24, 0.033227, 0.000000, 12
91593, 23, 0.033424, 0.000000, 17
116022, 24, 0.038502, 0.000000, 16
170975, 27, 0.054178, 0.000000, 19
132375, 25, 0.042696, 0.000000, 13
43631, 21, 0.013251, 0.000000, 15
61343, 22, 0.018275, 0.000000, 18
173107, 28, 0.058031, 0.000000, 14
37323, 20, 0.012333, 0.000000, 16
166627, 27, 0.055050, 0.000000, 17
165544, 27, 0.052775, 0.000000, 15
136365, 25, 0.046777, 0.000000, 19
101428, 24, 0.033268, 0.000000, 10
99337, 24, 0.031680, 0.000000, 16
69657, 22, 0.020789, 0.000000, 16
169153, 27, 0.058331, 0.000000, 15
146614, 26, 0.052315, 0.000000, 18
136769, 25, 0.044289, 0.000000, 11
144168, 26, 0.045029, 0.000000, 20
32178, 20, 0.009089, 0.000000, 14
149505, 26, 0.051371, 0.000000, 16
6810, 16, 0.002206, 0.000000, 10
165286, 27, 0.054946, 0.000000, 17
20088, 19, 0.005930, 0.000000, 11
134133, 25, 0.043002, 0.000000, 21
3471, 15, 0.000905, 0.000000, 11
9452, 17, 0.002739, 0.000000, 13
4001, 15, 0.001012, 0.000000, 7
134421, 25, 0.045651, 0.000000, 17
10951, 17, 0.003125, 0.000000, 11
165164, 27, 0.055052, 0.000000, 17
32194, 20, 0.009385, 0.000000, 8
37083, 20, 0.010564, 0.000000, 12
163614, 27, 0.053556, 0.000000, 21
145000, 26, 0.049189, 0.000000, 18
68791, 22, 0.019991, 0.000000, 12
69185, 22, 0.020007, 0.000000, 14
66051, 22, 0.019714, 0.000000, 12
25603, 19, 0.007566, 0.000000, 17
30499, 20, 0.008826, 0.000000, 8
45472, 21, 0.014011, 0.000000, 9
106698, 24, 0.034765, 0.000000, 14
130566, 25, 0.041584, 0.000000, 13
